Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
,,,,,,,,,25.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,26.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,27.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,27.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,28.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,28.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,29.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,30.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,31.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,31.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,32.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,32.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,33.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,33.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,34.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,34.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
57.37s,0.00%,0.9974,0.0000,0.0000,0.0000,-49.09%,Call,09/21/26,35.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,35.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,36.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,36.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,37.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,37.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,38.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,38.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,39.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,39.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,40.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,40.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,41.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,41.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,42.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,42.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,43.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,43.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,44.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,44.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,45.00,0.01,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,"23:09 CT"
,,,,,,,,,45.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-49.09%,Put,09/21/26
,,,,,,,,,46.00,0.01s,98.85%,-0.0014,0.0002,-0.0023,0.0011,+49.75%,Put,09/21/26
,,,,,,,,,46.50,0.01s,97.42%,-0.0014,0.0002,-0.0022,0.0011,+48.33%,Put,09/21/26
,,,,,,,,,47.00,0.01s,96.03%,-0.0015,0.0002,-0.0022,0.0011,+46.93%,Put,09/21/26
,,,,,,,,,47.50,0.01s,94.63%,-0.0015,0.0002,-0.0022,0.0011,+45.54%,Put,09/21/26
,,,,,,,,,48.00,0.02s,99.86%,-0.0027,0.0003,-0.0040,0.0019,+50.77%,Put,09/21/26
,,,,,,,,,48.50,0.01s,91.89%,-0.0015,0.0002,-0.0022,0.0012,+42.80%,Put,09/21/26
,,,,,,,,,49.00,0.01s,90.56%,-0.0015,0.0002,-0.0022,0.0012,+41.46%,Put,09/21/26
,,,,,,,,,49.50,0.02s,95.57%,-0.0028,0.0004,-0.0040,0.0020,+46.47%,Put,09/21/26
,,,,,,,,,50.00,0.02s,94.17%,-0.0028,0.0004,-0.0040,0.0020,+45.08%,Put,09/21/26
,,,,,,,,,50.50,0.02s,92.77%,-0.0029,0.0004,-0.0040,0.0021,+43.68%,Put,09/21/26
,,,,,,,,,51.00,0.02s,91.40%,-0.0029,0.0004,-0.0040,0.0021,+42.30%,Put,09/21/26
,,,,,,,,,51.50,0.02s,90.04%,-0.0029,0.0004,-0.0040,0.0021,+40.95%,Put,09/21/26
,,,,,,,,,52.00,0.02s,88.68%,-0.0030,0.0004,-0.0040,0.0021,+39.59%,Put,09/21/26
,,,,,,,,,52.50,0.02s,87.34%,-0.0030,0.0004,-0.0040,0.0022,+38.25%,Put,09/21/26
,,,,,,,,,53.00,0.03s,89.92%,-0.0043,0.0006,-0.0056,0.0029,+40.83%,Put,09/21/26
,,,,,,,,,53.50,0.03s,88.55%,-0.0043,0.0006,-0.0055,0.0030,+39.46%,Put,09/21/26
38.37s,0.00%,0.9974,0.0000,0.0000,0.0000,-49.09%,Call,09/21/26,54.00,0.03s,87.20%,-0.0044,0.0006,-0.0055,0.0030,+38.10%,Put,09/21/26
,,,,,,,,,54.50,0.02s,82.10%,-0.0032,0.0005,-0.0039,0.0023,+33.01%,Put,09/21/26
37.37s,0.00%,0.9974,0.0000,0.0000,0.0000,-49.09%,Call,09/21/26,55.00,0.02s,80.82%,-0.0033,0.0005,-0.0039,0.0023,+31.73%,Put,09/21/26
,,,,,,,,,55.50,0.03s,83.20%,-0.0046,0.0007,-0.0055,0.0032,+34.11%,Put,09/21/26
,,,,,,,,,56.00,0.03s,81.89%,-0.0047,0.0007,-0.0055,0.0032,+32.80%,Put,09/21/26
,,,,,,,,,56.50,0.04s,83.37%,-0.0060,0.0009,-0.0069,0.0040,+34.28%,Put,09/21/26
35.38s,0.00%,0.9974,0.0000,0.0000,0.0000,-49.09%,Call,09/21/26,57.00,0.04s,82.05%,-0.0061,0.0009,-0.0069,0.0040,+32.95%,Put,09/21/26
