Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time,Strike,Latest,IV,Delta,Gamma,Theta,Vega,"IV Skew",Type,Time
,,,,,,,,,25.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,26.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,27.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,27.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,28.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,28.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,29.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,30.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,31.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,31.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,32.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,32.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,33.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,33.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,34.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,34.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,35.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,35.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,36.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,36.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,37.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,37.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,38.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,38.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,39.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,39.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,40.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,40.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,41.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,41.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,42.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,42.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,43.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,43.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,44.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,44.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,45.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,45.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,46.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,46.50,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,47.00,0.01s,0.00%,0.0000,0.0000,0.0000,0.0000,-55.57%,Put,09/25/26
,,,,,,,,,47.50,0.01s,99.88%,-0.0015,0.0002,-0.0026,0.0011,+44.32%,Put,09/25/26
,,,,,,,,,48.00,0.01s,98.42%,-0.0015,0.0002,-0.0026,0.0011,+42.85%,Put,09/25/26
,,,,,,,,,48.50,0.01s,96.95%,-0.0016,0.0002,-0.0026,0.0011,+41.39%,Put,09/25/26
,,,,,,,,,49.00,0.01s,95.51%,-0.0016,0.0002,-0.0026,0.0011,+39.94%,Put,09/25/26
,,,,,,,,,49.50,0.01s,94.08%,-0.0016,0.0003,-0.0026,0.0011,+38.52%,Put,09/25/26
,,,,,,,,,50.00,0.02s,99.29%,-0.0029,0.0004,-0.0046,0.0019,+43.72%,Put,09/25/26
,,,,,,,,,50.50,0.02s,97.79%,-0.0029,0.0004,-0.0046,0.0019,+42.23%,Put,09/25/26
,,,,,,,,,51.00,0.02s,96.31%,-0.0030,0.0004,-0.0046,0.0020,+40.74%,Put,09/25/26
,,,,,,,,,51.50,0.02s,94.84%,-0.0030,0.0004,-0.0046,0.0020,+39.28%,Put,09/25/26
,,,,,,,,,52.00,0.02s,93.40%,-0.0031,0.0005,-0.0046,0.0020,+37.83%,Put,09/25/26
,,,,,,,,,52.50,0.02s,91.95%,-0.0031,0.0005,-0.0045,0.0020,+36.39%,Put,09/25/26
,,,,,,,,,53.00,0.02s,90.53%,-0.0032,0.0005,-0.0045,0.0021,+34.96%,Put,09/25/26
,,,,,,,,,53.50,0.02s,89.12%,-0.0032,0.0005,-0.0045,0.0021,+33.55%,Put,09/25/26
38.41s,0.00%,0.9977,0.0000,0.0000,0.0000,-55.57%,Call,09/25/26,54.00,0.03s,91.73%,-0.0045,0.0007,-0.0063,0.0029,+36.17%,Put,09/25/26
,,,,,,,,,54.50,0.03s,90.29%,-0.0046,0.0007,-0.0063,0.0029,+34.72%,Put,09/25/26
,,,,,,,,,55.00,0.03s,88.86%,-0.0047,0.0007,-0.0063,0.0029,+33.29%,Put,09/25/26
,,,,,,,,,55.50,0.03s,87.44%,-0.0047,0.0007,-0.0063,0.0030,+31.87%,Put,09/25/26
,,,,,,,,,56.00,0.03s,86.03%,-0.0048,0.0008,-0.0063,0.0030,+30.46%,Put,09/25/26
,,,,,,,,,56.50,0.03s,84.63%,-0.0049,0.0008,-0.0063,0.0031,+29.07%,Put,09/25/26
35.42s,95.98%,0.9859,0.0015,-0.0158,0.0067,+40.42%,Call,09/25/26,57.00,0.03s,83.25%,-0.0050,0.0008,-0.0062,0.0031,+27.68%,Put,09/25/26
34.92s,94.26%,0.9858,0.0015,-0.0156,0.0067,+38.70%,Call,09/25/26,57.50,0.04s,84.73%,-0.0063,0.0010,-0.0079,0.0039,+29.16%,Put,09/25/26
34.42s,92.56%,0.9858,0.0016,-0.0154,0.0067,+36.99%,Call,09/25/26,58.00,0.04s,83.32%,-0.0064,0.0010,-0.0079,0.0039,+27.75%,Put,09/25/26
,,,,,,,,,58.50,0.04s,81.93%,-0.0066,0.0010,-0.0079,0.0040,+26.36%,Put,09/25/26
,,,,,,,,,59.00,0.04s,80.55%,-0.0067,0.0011,-0.0078,0.0040,+24.98%,Put,09/25/26
,,,,,,,,,59.50,0.05s,81.43%,-0.0081,0.0013,-0.0094,0.0048,+25.86%,Put,09/25/26
32.43s,87.29%,0.9844,0.0018,-0.0159,0.0074,+31.72%,Call,09/25/26,60.00,0.05s,80.03%,-0.0082,0.0013,-0.0093,0.0048,+24.47%,Put,09/25/26
31.93s,85.64%,0.9843,0.0019,-0.0157,0.0074,+30.08%,Call,09/25/26,60.50,0.05s,78.65%,-0.0083,0.0013,-0.0093,0.0049,+23.09%,Put,09/25/26
31.44s,85.31%,0.9831,0.0020,-0.0168,0.0080,+29.74%,Call,09/25/26,61.00,0.06s,79.16%,-0.0098,0.0015,-0.0108,0.0056,+23.59%,Put,09/25/26
30.94s,83.69%,0.9830,0.0021,-0.0166,0.0081,+28.12%,Call,09/25/26,61.50,0.06s,77.76%,-0.0099,0.0016,-0.0107,0.0057,+22.20%,Put,09/24/26
30.44s,82.08%,0.9829,0.0021,-0.0164,0.0081,+26.51%,Call,09/25/26,62.00,0.06s,76.38%,-0.0101,0.0016,-0.0107,0.0058,+20.82%,Put,09/25/26
29.95s,81.67%,0.9816,0.0023,-0.0175,0.0087,+26.10%,Call,09/25/26,62.50,0.07s,76.62%,-0.0116,0.0018,-0.0121,0.0065,+21.05%,Put,09/25/26
29.45s,80.07%,0.9815,0.0023,-0.0173,0.0088,+24.51%,Call,09/25/26,63.00,0.07s,75.23%,-0.0118,0.0019,-0.0120,0.0066,+19.66%,Put,09/25/26
,,,,,,,,,63.50,0.07s,73.85%,-0.0120,0.0020,-0.0120,0.0067,+18.28%,Put,09/25/26
28.46s,78.02%,0.9800,0.0026,-0.0182,0.0094,+22.45%,Call,09/25/26,64.00,0.08s,73.88%,-0.0135,0.0022,-0.0133,0.0075,+18.31%,Put,09/25/26
27.96s,76.45%,0.9798,0.0027,-0.0179,0.0095,+20.88%,Call,09/25/26,64.50,0.08s,72.49%,-0.0137,0.0022,-0.0132,0.0076,+16.93%,Put,09/25/26
27.46s,0.00%,0.9976,0.0000,-0.0001,0.0001,-55.57%,Call,09/25/26,65.00,0.09s,72.37%,-0.0153,0.0025,-0.0145,0.0083,+16.80%,Put,09/25/26
26.97s,74.36%,0.9783,0.0029,-0.0188,0.0102,+18.80%,Call,09/25/26,65.50,0.09s,70.98%,-0.0156,0.0025,-0.0144,0.0085,+15.42%,Put,09/25/26
26.47s,72.82%,0.9780,0.0030,-0.0185,0.0103,+17.26%,Call,09/25/26,66.00,0.10s,70.73%,-0.0171,0.0028,-0.0156,0.0092,+15.17%,Put,09/25/26
25.98s,72.23%,0.9766,0.0032,-0.0195,0.0110,+16.66%,Call,09/25/26,66.50,0.10s,69.35%,-0.0175,0.0029,-0.0155,0.0093,+13.78%,Put,09/25/26
